Loading data...
Starting Bayesian optimization with Optuna...
[I 2025-03-11 12:09:32,561] A new study created in memory with name: no-name-2020c185-0831-4e46-9313-c64d70531f82
[I 2025-03-11 12:09:46,441] Trial 0 finished with value: 0.7938017184220837 and parameters: {'n_estimators': 2403, 'learning_rate': 0.12114913866631016, 'max_depth': 13, 'min_child_weight': 4, 'subsample': 0.9047767826403237, 'colsample_bytree': 0.3966684878859066, 'reg_alpha': 0.22801387599191142, 'reg_lambda': 1.0540677868815118}. Best is trial 0 with value: 0.7938017184220837.
[I 2025-03-11 13:15:02,772] Trial 204 finished with value: 0.8065793107397545 and parameters: {'n_estimators': 2087, 'learning_rate': 0.010600592226825422, 'max_depth': 9, 'min_child_weight': 5, 'subsample': 0.8604769538315842, 'colsample_bytree': 0.7619394204156585, 'reg_alpha': 0.012588297620277128, 'reg_lambda': 5.0140227611283885}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:15:15,986] Trial 205 finished with value: 0.7988815651221381 and parameters: {'n_estimators': 2028, 'learning_rate': 0.061041221120512766, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8246263445568253, 'colsample_bytree': 0.8282341217472492, 'reg_alpha': 0.007748993898279423, 'reg_lambda': 9.965062090067818}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:15:31,409] Trial 206 finished with value: 0.807615832620239 and parameters: {'n_estimators': 2149, 'learning_rate': 0.010029210803651302, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8394888776203069, 'colsample_bytree': 0.7831164603807022, 'reg_alpha': 0.010814865345337434, 'reg_lambda': 2.832292088287497}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:15:46,765] Trial 207 finished with value: 0.8068317801066106 and parameters: {'n_estimators': 2156, 'learning_rate': 0.010551067902369975, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8739084421146835, 'colsample_bytree': 0.7693472901705463, 'reg_alpha': 0.009867368063841737, 'reg_lambda': 2.7421518467341253}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:16:01,974] Trial 208 finished with value: 0.8066385629348867 and parameters: {'n_estimators': 2111, 'learning_rate': 0.01053444006354186, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8495974342388176, 'colsample_bytree': 0.8043596653859085, 'reg_alpha': 0.01117258700135981, 'reg_lambda': 3.3221733019353143}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:16:13,947] Trial 209 finished with value: 0.8059867285523821 and parameters: {'n_estimators': 2054, 'learning_rate': 0.01001057773009188, 'max_depth': 9, 'min_child_weight': 5, 'subsample': 0.8110927958174615, 'colsample_bytree': 0.749979485563884, 'reg_alpha': 0.008107650398787658, 'reg_lambda': 4.2948408781908665}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:16:24,424] Trial 210 finished with value: 0.805799655457822 and parameters: {'n_estimators': 2175, 'learning_rate': 0.012146342567911595, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.8775525829984115, 'colsample_bytree': 0.8494006087245837, 'reg_alpha': 0.013331987989348416, 'reg_lambda': 2.0528409257486966}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:16:38,672] Trial 211 finished with value: 0.8067175926333078 and parameters: {'n_estimators': 1925, 'learning_rate': 0.011166793993993882, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8368709430298537, 'colsample_bytree': 0.7868263336334012, 'reg_alpha': 0.015785999014711876, 'reg_lambda': 6.793638166049862}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:16:53,071] Trial 212 finished with value: 0.8058156380899213 and parameters: {'n_estimators': 1976, 'learning_rate': 0.011763719238910142, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8383124716801309, 'colsample_bytree': 0.7861313336644196, 'reg_alpha': 0.011171345621311632, 'reg_lambda': 5.60479864477791}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:17:09,629] Trial 213 finished with value: 0.8073329038904498 and parameters: {'n_estimators': 1879, 'learning_rate': 0.011178930042250358, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8253607182806233, 'colsample_bytree': 0.8006850604959169, 'reg_alpha': 0.029249038378661586, 'reg_lambda': 2.922751867023652}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:17:27,979] Trial 214 finished with value: 0.8069555651906465 and parameters: {'n_estimators': 2236, 'learning_rate': 0.01008011220853216, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.817236036384772, 'colsample_bytree': 0.8095872960078877, 'reg_alpha': 0.028713552024199035, 'reg_lambda': 2.738569967244989}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:17:39,640] Trial 215 finished with value: 0.8062662238272854 and parameters: {'n_estimators': 1912, 'learning_rate': 0.010899981163060927, 'max_depth': 9, 'min_child_weight': 4, 'subsample': 0.8006638507310266, 'colsample_bytree': 0.7995864567120905, 'reg_alpha': 0.008736520173495983, 'reg_lambda': 3.55918413590759}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:17:57,316] Trial 216 finished with value: 0.8062628305297668 and parameters: {'n_estimators': 2000, 'learning_rate': 0.010003939677198379, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8577624135804077, 'colsample_bytree': 0.8256324323571342, 'reg_alpha': 0.03897414111622427, 'reg_lambda': 2.704622996063666}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:18:13,809] Trial 217 finished with value: 0.8067943534404884 and parameters: {'n_estimators': 2034, 'learning_rate': 0.01113612691846473, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8244344283805012, 'colsample_bytree': 0.7612056668628153, 'reg_alpha': 0.012575306243931564, 'reg_lambda': 3.1444083608109303}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:18:28,419] Trial 218 finished with value: 0.8072982480826564 and parameters: {'n_estimators': 2086, 'learning_rate': 0.012302183418845918, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8506077318282077, 'colsample_bytree': 0.7247303872820617, 'reg_alpha': 0.009941176282191707, 'reg_lambda': 2.3343738446284372}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:18:43,187] Trial 219 finished with value: 0.8059584176085879 and parameters: {'n_estimators': 2146, 'learning_rate': 0.012816595537908254, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8640810736464929, 'colsample_bytree': 0.7130016054400995, 'reg_alpha': 0.02392473153134485, 'reg_lambda': 2.2061277386127323}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:18:55,247] Trial 220 finished with value: 0.8060201194031121 and parameters: {'n_estimators': 2122, 'learning_rate': 0.012310067303807647, 'max_depth': 9, 'min_child_weight': 5, 'subsample': 0.8864962003197564, 'colsample_bytree': 0.7304874711224055, 'reg_alpha': 0.016275410074510006, 'reg_lambda': 2.2894771541930647}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:19:09,943] Trial 221 finished with value: 0.8070815589298721 and parameters: {'n_estimators': 2072, 'learning_rate': 0.010687035801207449, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8483128059110923, 'colsample_bytree': 0.7418402047977232, 'reg_alpha': 0.009638063510167202, 'reg_lambda': 3.8949333596820983}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:19:27,251] Trial 222 finished with value: 0.806634426726077 and parameters: {'n_estimators': 1972, 'learning_rate': 0.011711666072833636, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8280687308988904, 'colsample_bytree': 0.774927532306226, 'reg_alpha': 0.006803340020803193, 'reg_lambda': 1.8891590574644055}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:19:40,608] Trial 223 finished with value: 0.8065981445449169 and parameters: {'n_estimators': 1895, 'learning_rate': 0.011160833619855632, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.8083929047465431, 'colsample_bytree': 0.8004119874453837, 'reg_alpha': 0.011451371116629383, 'reg_lambda': 4.5573959988563715}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:19:58,957] Trial 224 finished with value: 0.8071367953882957 and parameters: {'n_estimators': 2065, 'learning_rate': 0.010482987551009508, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8481279553885425, 'colsample_bytree': 0.8326360174935674, 'reg_alpha': 0.013870751178218886, 'reg_lambda': 3.125339441774009}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:20:12,381] Trial 225 finished with value: 0.8064998593889792 and parameters: {'n_estimators': 1974, 'learning_rate': 0.011349482457337487, 'max_depth': 10, 'min_child_weight': 6, 'subsample': 0.8708467325299254, 'colsample_bytree': 0.6990058543750826, 'reg_alpha': 0.00976194655022806, 'reg_lambda': 5.377277063681763}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:20:29,025] Trial 226 finished with value: 0.8063514377602373 and parameters: {'n_estimators': 1857, 'learning_rate': 0.01005535886272341, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.7754904063763554, 'colsample_bytree': 0.7678297507670018, 'reg_alpha': 0.03108401937336106, 'reg_lambda': 3.7019508481450734}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:20:46,393] Trial 227 finished with value: 0.8066163759895729 and parameters: {'n_estimators': 2175, 'learning_rate': 0.01231863145339867, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8331328185298901, 'colsample_bytree': 0.7171668227338378, 'reg_alpha': 0.00804949339015245, 'reg_lambda': 6.6061029420404775}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:21:08,371] Trial 228 finished with value: 0.8069556655840642 and parameters: {'n_estimators': 2007, 'learning_rate': 0.010894690730023355, 'max_depth': 12, 'min_child_weight': 4, 'subsample': 0.7894289827921106, 'colsample_bytree': 0.7935031901156372, 'reg_alpha': 0.01382652446917882, 'reg_lambda': 4.539657548144784}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:21:25,381] Trial 229 finished with value: 0.8073857710642156 and parameters: {'n_estimators': 1923, 'learning_rate': 0.010009293038351866, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8541906222999553, 'colsample_bytree': 0.8112643619842681, 'reg_alpha': 0.011581859960179101, 'reg_lambda': 2.6687743423958827}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:21:40,472] Trial 230 finished with value: 0.8061138065405187 and parameters: {'n_estimators': 2107, 'learning_rate': 0.0130720890913334, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.9015473620168554, 'colsample_bytree': 0.8167112317966573, 'reg_alpha': 0.04722880709484889, 'reg_lambda': 2.5667950583493115}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:21:57,683] Trial 231 finished with value: 0.807321981086603 and parameters: {'n_estimators': 1928, 'learning_rate': 0.010020572204261656, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8478825418876017, 'colsample_bytree': 0.8103771154838175, 'reg_alpha': 0.010164693100192353, 'reg_lambda': 2.386390893494773}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:22:08,435] Trial 232 finished with value: 0.7934705205370598 and parameters: {'n_estimators': 1936, 'learning_rate': 0.13509380071165022, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8599805127465064, 'colsample_bytree': 0.8315923894246902, 'reg_alpha': 0.00984297125617332, 'reg_lambda': 1.9339705115627177}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:22:24,351] Trial 233 finished with value: 0.8066040677565617 and parameters: {'n_estimators': 1821, 'learning_rate': 0.010683577664702343, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8826284690627798, 'colsample_bytree': 0.8068639536300596, 'reg_alpha': 0.007822564324755015, 'reg_lambda': 2.4506128799491624}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:22:41,699] Trial 234 finished with value: 0.8069832336165672 and parameters: {'n_estimators': 2023, 'learning_rate': 0.011587213187324792, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8480407602619102, 'colsample_bytree': 0.7890984216473861, 'reg_alpha': 0.015957010753284803, 'reg_lambda': 3.1213865732141395}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:22:58,079] Trial 235 finished with value: 0.8048078688842689 and parameters: {'n_estimators': 1886, 'learning_rate': 0.02868039321160045, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8683138641931811, 'colsample_bytree': 0.8086280613085209, 'reg_alpha': 0.012520222924071962, 'reg_lambda': 2.3927029062087684}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:23:12,490] Trial 236 finished with value: 0.8063674003136532 and parameters: {'n_estimators': 1955, 'learning_rate': 0.010640833007039805, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8507202858294853, 'colsample_bytree': 0.8313788042434829, 'reg_alpha': 0.006536729051216644, 'reg_lambda': 1.711596557298202}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:23:30,140] Trial 237 finished with value: 0.8067145808307765 and parameters: {'n_estimators': 2067, 'learning_rate': 0.011190239349259475, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8165927918557196, 'colsample_bytree': 0.8509312965739821, 'reg_alpha': 0.018924547812817664, 'reg_lambda': 1.3960696550909997}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:23:49,245] Trial 238 finished with value: 0.8075478662764496 and parameters: {'n_estimators': 1880, 'learning_rate': 0.010011698235570587, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8912641283528782, 'colsample_bytree': 0.7855304336819279, 'reg_alpha': 0.01038359646014967, 'reg_lambda': 7.519195651424953}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:24:07,935] Trial 239 finished with value: 0.8074109898907442 and parameters: {'n_estimators': 1788, 'learning_rate': 0.010056066175372327, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8957700642088726, 'colsample_bytree': 0.7761990907331949, 'reg_alpha': 0.024959148717958447, 'reg_lambda': 7.971284763331256}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:24:26,237] Trial 240 finished with value: 0.8075936858322923 and parameters: {'n_estimators': 1738, 'learning_rate': 0.010010549340096625, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9049128899301739, 'colsample_bytree': 0.7781082517199507, 'reg_alpha': 0.024792309986814663, 'reg_lambda': 7.74826666221483}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:24:44,559] Trial 241 finished with value: 0.8065539714411245 and parameters: {'n_estimators': 1734, 'learning_rate': 0.010106445658744875, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9138092097506847, 'colsample_bytree': 0.7770372879676876, 'reg_alpha': 0.025035315748153174, 'reg_lambda': 7.373864316052537}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:25:02,142] Trial 242 finished with value: 0.8069030594331844 and parameters: {'n_estimators': 1685, 'learning_rate': 0.010001975149925594, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8959948113937338, 'colsample_bytree': 0.7724403979373989, 'reg_alpha': 0.021631197485893712, 'reg_lambda': 8.10729921888134}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:25:20,397] Trial 243 finished with value: 0.8070301976573719 and parameters: {'n_estimators': 1835, 'learning_rate': 0.010806196184109386, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8908448631229305, 'colsample_bytree': 0.7860076453316402, 'reg_alpha': 0.027363360631885915, 'reg_lambda': 6.37972456245703}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:25:38,137] Trial 244 finished with value: 0.8062394589421241 and parameters: {'n_estimators': 1799, 'learning_rate': 0.011798082011303442, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9282337080026971, 'colsample_bytree': 0.7548877030429196, 'reg_alpha': 0.016438449466258956, 'reg_lambda': 9.949604768086502}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:25:55,954] Trial 245 finished with value: 0.8063753313936524 and parameters: {'n_estimators': 1766, 'learning_rate': 0.010552248636755307, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9159051506137192, 'colsample_bytree': 0.8026536877213883, 'reg_alpha': 0.011900954393153865, 'reg_lambda': 7.621006273030054}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:26:14,315] Trial 246 finished with value: 0.8069546214925201 and parameters: {'n_estimators': 1885, 'learning_rate': 0.011247183152546936, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8803483867688098, 'colsample_bytree': 0.7770845642027261, 'reg_alpha': 0.014618802064285124, 'reg_lambda': 5.958842592596034}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:26:32,359] Trial 247 finished with value: 0.8071570547799896 and parameters: {'n_estimators': 1789, 'learning_rate': 0.010021070472447088, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.8968852412650941, 'colsample_bytree': 0.7645017256717735, 'reg_alpha': 0.021870223796667716, 'reg_lambda': 8.03204488412965}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:26:58,912] Trial 248 finished with value: 0.8068097939481322 and parameters: {'n_estimators': 2242, 'learning_rate': 0.011845409288111246, 'max_depth': 12, 'min_child_weight': 3, 'subsample': 0.8723914368667594, 'colsample_bytree': 0.814469580071244, 'reg_alpha': 0.010925002392119059, 'reg_lambda': 6.743955752735635}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:27:17,366] Trial 249 finished with value: 0.8069563281806211 and parameters: {'n_estimators': 1846, 'learning_rate': 0.010710088501163714, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9034917391685333, 'colsample_bytree': 0.7897629320602452, 'reg_alpha': 0.018079872257341353, 'reg_lambda': 5.3951289249081205}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:27:34,399] Trial 250 finished with value: 0.8067270095358887 and parameters: {'n_estimators': 1721, 'learning_rate': 0.011316372298108808, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.9313420342229384, 'colsample_bytree': 0.799915375826834, 'reg_alpha': 0.013888318805412438, 'reg_lambda': 8.271400592795345}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:27:59,428] Trial 251 finished with value: 0.8063500322523893 and parameters: {'n_estimators': 2109, 'learning_rate': 0.010025903907100892, 'max_depth': 12, 'min_child_weight': 3, 'subsample': 0.8627236180157394, 'colsample_bytree': 0.7611889310628803, 'reg_alpha': 0.02889513786281686, 'reg_lambda': 4.7621250349986015}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:28:16,918] Trial 252 finished with value: 0.8066761502304771 and parameters: {'n_estimators': 2005, 'learning_rate': 0.012337834380096524, 'max_depth': 11, 'min_child_weight': 4, 'subsample': 0.8862446463680598, 'colsample_bytree': 0.732032569784279, 'reg_alpha': 0.008759628140758194, 'reg_lambda': 6.372971413331835}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:28:40,785] Trial 253 finished with value: 0.8057337772971208 and parameters: {'n_estimators': 1853, 'learning_rate': 0.010703926534633533, 'max_depth': 13, 'min_child_weight': 3, 'subsample': 0.8737121977604655, 'colsample_bytree': 0.6739151355547157, 'reg_alpha': 0.010926083702274573, 'reg_lambda': 0.14522578517817283}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:29:01,140] Trial 254 finished with value: 0.8062151034989877 and parameters: {'n_estimators': 2167, 'learning_rate': 0.011333836475456195, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.9121553468353093, 'colsample_bytree': 0.5298192133748635, 'reg_alpha': 0.005769715669353499, 'reg_lambda': 5.405658207879019}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:29:18,487] Trial 255 finished with value: 0.8065958756536765 and parameters: {'n_estimators': 1903, 'learning_rate': 0.010009214890225116, 'max_depth': 11, 'min_child_weight': 4, 'subsample': 0.9622002227526448, 'colsample_bytree': 0.7845339205136772, 'reg_alpha': 0.032803136804653264, 'reg_lambda': 7.201575608079163}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:29:42,655] Trial 256 finished with value: 0.8066655486855671 and parameters: {'n_estimators': 1659, 'learning_rate': 0.010681237965917492, 'max_depth': 13, 'min_child_weight': 3, 'subsample': 0.8547617119342762, 'colsample_bytree': 0.7435307767950353, 'reg_alpha': 0.017531778693083633, 'reg_lambda': 3.546191239287562}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:30:01,957] Trial 257 finished with value: 0.8068613760861514 and parameters: {'n_estimators': 2066, 'learning_rate': 0.011922217926696276, 'max_depth': 11, 'min_child_weight': 4, 'subsample': 0.8347111587139728, 'colsample_bytree': 0.8194515070419135, 'reg_alpha': 0.022930102041454244, 'reg_lambda': 9.883818166335278}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:30:18,126] Trial 258 finished with value: 0.8061526989505394 and parameters: {'n_estimators': 1975, 'learning_rate': 0.011346894229104657, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8876269008946023, 'colsample_bytree': 0.7725856823619296, 'reg_alpha': 0.012788715179129407, 'reg_lambda': 0.6428104870019369}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:30:39,994] Trial 259 finished with value: 0.806170910316512 and parameters: {'n_estimators': 1790, 'learning_rate': 0.010010332083994463, 'max_depth': 13, 'min_child_weight': 5, 'subsample': 0.8620374804244025, 'colsample_bytree': 0.802372194605948, 'reg_alpha': 0.007604308921275571, 'reg_lambda': 4.364344475089818}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:30:59,010] Trial 260 finished with value: 0.8061654689932721 and parameters: {'n_estimators': 2024, 'learning_rate': 0.012494520110665716, 'max_depth': 11, 'min_child_weight': 3, 'subsample': 0.819302066360236, 'colsample_bytree': 0.7862331344811785, 'reg_alpha': 0.015154839737669663, 'reg_lambda': 0.31961682720387385}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:31:18,867] Trial 261 finished with value: 0.8070773424063283 and parameters: {'n_estimators': 1899, 'learning_rate': 0.010793741801874498, 'max_depth': 12, 'min_child_weight': 5, 'subsample': 0.8421812420976956, 'colsample_bytree': 0.7529933047503444, 'reg_alpha': 0.010055774305928135, 'reg_lambda': 8.53921467320039}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:31:36,526] Trial 262 finished with value: 0.8071250694371073 and parameters: {'n_estimators': 2128, 'learning_rate': 0.013549876917991366, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.9085036315836776, 'colsample_bytree': 0.8215815878961285, 'reg_alpha': 0.018946608113297157, 'reg_lambda': 5.917099596559417}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:31:54,515] Trial 263 finished with value: 0.8000803428443246 and parameters: {'n_estimators': 2221, 'learning_rate': 0.03725548867356637, 'max_depth': 11, 'min_child_weight': 2, 'subsample': 0.8753267496017548, 'colsample_bytree': 0.38626240304471976, 'reg_alpha': 0.01247893363268702, 'reg_lambda': 6.936380870618676}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:32:07,739] Trial 264 finished with value: 0.8062185771112405 and parameters: {'n_estimators': 1936, 'learning_rate': 0.011756428084424102, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8541156075449654, 'colsample_bytree': 0.8376702472615903, 'reg_alpha': 0.004308351806808206, 'reg_lambda': 0.007073106471343703}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:32:18,475] Trial 265 finished with value: 0.7956772080156835 and parameters: {'n_estimators': 2062, 'learning_rate': 0.0955757697028118, 'max_depth': 10, 'min_child_weight': 4, 'subsample': 0.8255215549765134, 'colsample_bytree': 0.7745523006792121, 'reg_alpha': 0.008915834206934774, 'reg_lambda': 1.0482301894782218}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:32:23,444] Trial 266 finished with value: 0.8001662193738335 and parameters: {'n_estimators': 1818, 'learning_rate': 0.01068599501483045, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.9374023093208379, 'colsample_bytree': 0.8047181396256485, 'reg_alpha': 0.03764024160425382, 'reg_lambda': 3.792994041912682}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:32:44,137] Trial 267 finished with value: 0.8054562698118879 and parameters: {'n_estimators': 2293, 'learning_rate': 0.012657011808225607, 'max_depth': 12, 'min_child_weight': 6, 'subsample': 0.8069473668913658, 'colsample_bytree': 0.7234444748349365, 'reg_alpha': 0.025635104356911836, 'reg_lambda': 5.080983548655431}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:33:15,622] Trial 268 finished with value: 0.8064163923014953 and parameters: {'n_estimators': 1996, 'learning_rate': 0.010001954294263175, 'max_depth': 13, 'min_child_weight': 2, 'subsample': 0.8861220812725275, 'colsample_bytree': 0.7940240242906405, 'reg_alpha': 0.010711490606127852, 'reg_lambda': 0.5072052835093508}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:33:30,392] Trial 269 finished with value: 0.8068170021955237 and parameters: {'n_estimators': 1872, 'learning_rate': 0.011485219186844059, 'max_depth': 11, 'min_child_weight': 5, 'subsample': 0.8430375468600659, 'colsample_bytree': 0.7401663635519105, 'reg_alpha': 0.01531454143104034, 'reg_lambda': 0.2190248445918342}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:33:38,652] Trial 270 finished with value: 0.8054480576303193 and parameters: {'n_estimators': 2174, 'learning_rate': 0.010727483460912133, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8645105971921889, 'colsample_bytree': 0.7607985461314873, 'reg_alpha': 0.02072993286224759, 'reg_lambda': 2.9786004443313714}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:33:52,502] Trial 271 finished with value: 0.8076050704458605 and parameters: {'n_estimators': 1718, 'learning_rate': 0.011226687307238106, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.8992453619918204, 'colsample_bytree': 0.8074487382112359, 'reg_alpha': 0.0068532578862056165, 'reg_lambda': 8.505049088113386}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:34:04,514] Trial 272 finished with value: 0.8055387329651946 and parameters: {'n_estimators': 1585, 'learning_rate': 0.014371257775889336, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.9238238096753448, 'colsample_bytree': 0.8169381249058133, 'reg_alpha': 0.008426405089510234, 'reg_lambda': 0.06883845252122786}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:34:13,020] Trial 273 finished with value: 0.7895148391711503 and parameters: {'n_estimators': 1750, 'learning_rate': 0.20877304638071964, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.9016641103118027, 'colsample_bytree': 0.8393754518015453, 'reg_alpha': 0.01273281185725723, 'reg_lambda': 2.2657591348697563}. Best is trial 145 with value: 0.8078341682250737.
[I 2025-03-11 13:34:26,367] Trial 274 finished with value: 0.8057591969104849 and parameters: {'n_estimators': 1688, 'learning_rate': 0.012209974197508742, 'max_depth': 11, 'min_child_weight': 6, 'subsample': 0.9030529178277945, 'colsample_bytree': 0.7828641886171037, 'reg_alpha': 0.006615441779971017, 'reg_lambda': 5.99567950003258}. Best is trial 145 with value: 0.8078341682250737.
